job_id_encoded,location_encoded,classification_encoded,sub_classification_encoded,work_type_encoded
13169,67,21,237,3
18887,67,1,102,2
16443,19,10,18,3
32017,67,1,4,3
41805,67,18,78,2
36747,1,12,232,3
22971,67,20,149,3
2284,67,25,164,3
38528,67,12,154,3
44270,46,17,244,3
20970,46,22,170,3
7166,67,30,146,2
14728,67,25,251,4
29848,50,16,47,2
41734,46,8,95,3
3383,55,14,123,3
32419,46,4,104,3
10759,54,30,46,2
5528,63,16,47,3
14125,8,6,158,3
1720,67,25,164,3
42971,14,30,25,3
28968,67,7,8,2
35863,81,21,253,3
21489,52,23,179,3
24014,55,25,206,3
860,67,11,277,4
8464,46,17,242,3
4411,75,30,126,3
38963,46,22,169,3
13508,63,15,234,3
13228,19,2,6,2
45069,14,23,179,3
440,46,26,156,3
33883,8,25,43,3
33132,46,18,206,2
17169,50,20,206,3
13208,2,30,302,2
2528,52,21,298,1
40130,14,1,211,3
7256,55,7,48,1
36607,14,12,90,3
21144,46,15,234,3
7390,46,18,229,2
2042,46,15,234,3
41030,68,15,234,3
12603,17,15,189,4
24668,13,7,48,3
19227,14,18,41,3
23937,11,23,224,3
16006,54,2,6,3
12858,55,30,107,2
23066,67,25,206,2
44361,45,15,192,4
8524,42,15,214,3
7235,35,8,219,2
15933,14,26,259,3
1178,67,18,78,3
20531,8,10,18,3
17338,14,30,25,1
2579,46,21,228,3
12914,14,26,187,3
18110,46,21,298,1
7311,8,12,154,3
40466,2,21,253,3
34615,8,2,6,4
9989,31,7,8,1
23370,46,1,14,3
9558,55,2,6,2
20904,11,18,78,3
19696,32,8,219,3
36799,67,26,259,3
21312,46,2,6,3
2002,67,12,38,2
45366,67,2,207,3
31642,46,21,153,1
28197,45,15,206,3
14031,75,15,215,3
34135,46,19,304,3
37166,46,2,6,2
11639,67,1,21,3
6745,2,16,32,1
22682,67,21,216,2
43020,46,15,117,3
38837,67,14,123,3
47562,67,26,1,3
12088,67,18,128,3
36322,67,30,225,3
11688,46,25,160,3
42522,55,16,32,3
44565,50,8,66,2
27915,56,8,127,3
23614,46,24,250,3
3631,19,16,156,3
47580,31,11,279,3
14793,46,21,253,3
24526,46,26,259,3
18163,31,24,248,3
5024,54,30,84,3
4460,66,15,77,1
46949,18,11,166,3
27192,46,25,251,4
25566,46,30,107,3
4939,2,2,206,2
47802,46,27,33,3
20049,2,19,304,3
34626,43,30,206,2
41551,55,30,107,3
32733,46,21,26,3
40273,14,18,229,3
18469,7,23,181,3
31524,46,25,251,3
5701,67,30,25,3
24929,67,18,78,3
5379,67,27,238,3
21861,67,22,168,3
19709,67,21,216,3
44196,14,1,21,3
25983,46,11,206,3
9029,67,15,213,3
9052,46,11,49,2
16982,1,14,206,3
35111,14,19,156,2
28616,67,2,200,3
43019,67,30,206,3
5940,9,21,253,3
41523,67,21,298,1
43379,2,30,284,4
9682,46,21,298,3
41917,67,2,6,3
15682,55,7,86,3
27426,14,21,111,3
38459,46,8,110,3
326,67,19,51,3
2745,66,25,164,3
10281,46,18,281,3
21788,50,23,179,3
30656,46,2,200,3
38501,57,15,215,3
659,67,18,16,3
34945,67,8,232,3
1370,25,23,179,3
1690,67,15,192,4
28657,67,11,206,3
18936,46,15,189,3
3857,40,8,219,2
41688,8,8,95,3
31704,46,30,25,3
4005,46,30,146,3
17261,14,14,124,2
34861,8,25,161,3
8038,2,30,107,2
30903,46,15,234,3
32446,67,11,49,4
39763,67,10,18,3
21992,67,25,164,3
26401,50,20,139,3
23959,30,30,107,3
18988,67,4,206,2
14440,67,18,186,3
2885,66,30,52,1
11114,31,30,107,3
13343,23,23,181,2
468,67,19,304,3
30453,46,17,64,2
5648,46,18,260,3
47407,46,30,284,3
171,67,26,187,3
18190,46,26,1,2
11717,67,12,50,3
46062,46,20,149,3
14201,14,30,25,3
6994,14,30,302,1
1769,67,25,164,3
6717,67,4,72,3
36921,67,1,4,3
29742,14,23,181,2
10230,46,1,102,2
40738,67,16,290,4
4040,46,30,52,3
25476,10,11,267,3
33158,2,11,49,3
23927,46,21,153,1
20792,46,18,227,3
3363,77,21,253,3
32538,70,13,206,3
34932,50,12,7,3
47192,32,15,77,2
25313,46,26,187,3
9725,46,25,164,3
14274,1,8,232,3
30261,67,2,6,3
24447,67,20,62,3
12042,67,30,25,3
18453,14,30,146,1
9920,74,25,251,3
22453,46,25,177,4
1327,67,11,49,2
11138,67,16,47,3
31796,8,21,298,2
37913,67,21,253,3
33558,67,14,124,2
20143,18,30,261,4
18615,14,23,202,3
8215,67,2,6,3
6382,55,18,88,3
33753,40,16,47,3
5422,8,26,259,3
39614,46,4,183,3
5208,67,18,128,2
31402,67,30,146,3
43618,46,25,161,3
1882,67,8,206,3
43380,2,14,124,4
7196,67,12,232,3
33736,67,20,233,3
29194,46,8,271,3
33523,50,27,94,3
9902,67,30,126,3
42018,67,15,192,3
46623,8,25,251,3
10814,32,16,156,3
573,46,15,206,3
39229,55,21,237,3
33382,50,7,8,3
1090,1,18,260,3
1934,14,21,298,2
41302,46,22,81,2
19809,8,2,53,3
2228,55,23,179,3
26425,19,17,243,3
30318,50,18,128,2
3328,67,7,8,2
38095,67,17,289,3
2577,42,21,253,3
26403,46,20,28,3
5251,46,12,50,3
918,67,26,156,3
25224,55,1,102,2
47157,67,26,1,3
13464,14,2,6,3
18590,67,25,251,4
28652,67,26,1,3
44804,14,15,174,4
28788,67,1,102,3
24742,23,16,47,3
20541,71,25,251,4
34708,46,1,35,3
47504,67,17,243,3
13569,67,15,213,3
18287,55,15,77,1
32180,67,1,2,3
7135,46,22,168,3
10222,67,26,187,3
41070,46,2,6,3
10077,67,25,161,3
41123,67,15,174,4
23701,67,18,186,3
11886,8,30,146,3
27721,46,30,116,2
44164,67,6,73,3
45606,46,15,194,3
17066,46,18,229,3
27753,64,30,146,3
24179,2,25,251,3
43133,46,2,200,3
47017,8,12,50,3
27376,1,18,186,2
1633,46,17,242,3
14250,11,8,95,3
28662,55,8,219,2
26089,14,23,14,3
37059,67,25,161,3
8672,46,10,18,2
35098,46,2,240,3
10660,55,1,156,2
32303,67,30,25,3
40757,2,18,128,3
25853,67,15,189,3
34533,67,25,251,4
23313,30,2,6,2
26298,67,17,243,3
46529,2,16,156,3
7326,32,25,251,1
12296,55,27,206,2
24930,46,11,206,3
25672,46,1,40,3
15033,46,26,187,3
35605,67,22,156,3
10190,2,15,156,3
6327,67,12,50,3
27958,46,14,123,3
24311,55,30,126,3
14547,46,14,123,3
21602,67,26,259,3
12240,73,13,99,3
33798,67,1,102,3
44073,8,26,259,3
31900,19,17,162,3
29830,42,8,110,3
32835,13,30,25,3
6464,8,30,52,2
9094,1,8,95,3
33950,67,12,90,3
19153,8,26,187,3
29924,46,11,278,3
1131,67,5,44,3
17640,46,18,78,3
24491,19,18,78,3
24426,60,30,52,4
11936,2,30,11,2
30529,8,24,5,3
32018,67,17,242,3
44770,46,16,297,4
46823,14,19,51,2
34424,46,26,259,3
37829,67,1,3,3
13586,55,7,86,4
14438,46,7,86,3
42756,46,2,6,3
26181,46,1,35,4
32246,31,14,124,3
35748,46,17,243,3
45302,67,7,86,3
45837,14,15,213,3
2009,46,2,241,2
11422,67,26,187,3
46640,14,21,71,3
18027,67,22,81,3
44625,46,15,213,3
42766,67,8,232,3
47480,67,14,123,4
37129,2,11,245,3
968,46,22,80,3
14888,14,16,47,3
20697,50,21,156,3
47639,8,21,228,3
43725,46,17,64,3
47394,8,26,187,3
28494,42,16,156,3
41837,63,14,123,3
15624,46,2,207,3
31306,46,25,164,3
8509,67,7,48,4
1796,67,20,62,3
43229,55,18,186,2
28481,46,7,48,1
25926,19,8,95,3
42453,46,16,297,1
14484,18,16,287,4
35656,8,2,207,3
43882,46,11,278,4
35299,67,1,102,3
16071,55,2,65,3
9621,2,25,160,3
33872,2,15,77,1
20088,8,22,81,3
34207,55,6,73,2
26633,78,15,156,3
30605,46,18,41,2
26044,46,21,237,3
8950,56,8,219,2
32861,46,20,206,3
3077,46,8,232,3
23325,67,18,227,3
14661,48,16,47,3
43043,67,30,25,3
11043,18,30,284,3
1996,46,26,1,3
29212,67,21,71,3
29354,8,22,80,3
45398,46,22,96,3
27697,67,18,41,3
17716,46,30,206,3
24999,46,7,8,3
42488,32,21,298,2
44296,70,12,299,3
8452,55,30,146,2
18459,2,30,155,3
37880,67,14,122,3
35072,73,30,25,3
34844,67,26,258,4
3562,46,8,66,3
38244,46,18,16,3
23505,46,2,6,3
2045,67,23,14,3
41640,55,30,39,3
7035,46,26,258,3
28958,46,14,123,2
15455,2,26,259,3
46579,67,16,144,3
33335,52,25,251,2
1332,67,21,253,1
32982,46,21,71,3
30407,23,8,271,3
7696,67,17,242,3
42810,67,25,164,3
722,52,15,156,3
4390,67,18,41,2
16097,23,8,219,1
8351,32,10,17,3
20967,67,18,128,3
17033,56,23,179,3
24936,46,15,249,3
31103,55,15,215,4
20228,40,15,192,3
13868,8,1,40,3
38521,68,1,35,3
45163,23,21,71,2
18577,30,30,206,3
32258,67,2,75,4
23395,14,1,103,3
7577,67,18,63,3
15874,2,1,40,3
6036,50,22,170,3
16339,19,30,46,2
21473,1,17,162,2
42796,67,15,215,2
40970,17,14,122,3
942,24,30,25,3
18406,1,18,186,2
32200,46,6,270,3
3179,1,25,164,3
2618,61,30,206,2
11484,46,21,153,3
25442,8,18,41,3
6349,67,8,271,3
31649,46,18,78,3
41980,55,17,162,3
30882,1,25,164,3
22003,31,15,204,4
41141,14,15,189,3
38185,31,22,169,4
12722,67,6,73,3
23415,47,25,251,4
8823,14,22,170,3
24754,1,8,66,3
37493,25,23,179,3
35322,46,30,52,3
3308,2,30,25,3
30562,42,30,107,3
556,1,21,253,3
17715,8,22,170,3
22856,1,30,155,3
19757,14,16,47,3
37867,46,15,194,3
24007,67,22,168,3
47597,31,26,259,2
46519,15,14,123,2
30557,67,25,164,2
12403,67,21,298,2
43292,50,2,6,2
3490,75,2,206,3
10564,14,11,49,4
22608,46,9,266,3
17419,42,8,206,2
45538,67,2,6,4
43502,50,11,279,2
47067,46,24,247,3
9141,51,7,86,3
1186,67,3,19,3
43796,14,20,67,3
11130,55,15,175,3
37667,72,15,189,3
12994,67,6,73,3
12863,14,13,129,3
13372,46,2,6,2
2891,67,18,206,2
40622,46,11,267,4
10464,67,8,232,3
44228,8,1,102,3
20073,67,12,50,3
16586,70,16,290,3
26127,46,24,250,3
44624,46,15,213,3
27976,67,29,56,3
32699,67,14,124,2
12621,46,6,73,3
18100,67,16,47,3
24806,67,8,232,2
19770,53,1,102,3
2561,14,18,89,2
10209,67,4,69,3
8732,67,26,1,3
46229,67,22,156,3
40669,75,18,16,3
43173,52,16,47,3
22236,46,18,156,2
30545,56,15,192,3
7389,14,21,298,1
29058,67,12,50,3
12429,46,1,2,3
41778,55,1,211,4
46826,31,16,47,3
36285,67,18,78,3
15589,46,18,186,3
633,46,18,229,2
26273,46,11,206,3
30918,55,15,215,3
12977,67,18,41,2
27823,67,8,95,3
37951,46,26,259,3
47686,46,21,71,3
47471,46,15,175,3
34912,70,12,156,3
25833,55,26,259,3
30708,14,22,80,3
45721,67,26,187,3
22685,67,22,156,3
42112,14,30,220,3
45656,46,8,110,3
39398,46,7,206,4
35929,14,15,176,3
41974,55,12,101,3
33099,46,6,73,2
30145,46,14,122,2
2213,67,27,171,3
47453,10,14,123,3
14695,67,12,93,3
19120,74,15,189,3
27556,46,18,78,3
17165,8,25,251,4
13322,67,2,207,3
43750,46,26,187,3
41317,46,30,25,3
24981,55,20,151,3
31798,19,8,95,3
44712,56,23,181,2
18944,36,14,122,2
457,8,8,66,3
25610,42,30,25,3
39256,46,10,300,3
15436,63,17,206,2
36639,55,18,257,3
20415,67,30,155,2
23414,46,2,200,2
31151,74,16,156,3
33959,50,30,208,2
2122,46,30,220,3
11337,46,20,119,3
26416,56,23,203,3
12609,2,15,117,3
38167,67,19,304,3
10525,67,24,247,3
39888,67,18,78,3
40351,46,6,256,3
29507,42,15,77,3
31857,8,15,190,4
40291,67,2,200,3
23826,19,21,228,3
28410,46,2,6,2
37570,71,7,206,4
73,55,30,107,3
255,46,30,46,1
27358,67,1,4,3
3147,46,20,206,3
40365,67,7,8,4
31740,14,30,84,1
37935,67,18,78,2
30419,8,12,7,3
11710,5,25,251,3
35876,46,22,169,2
5258,46,18,76,3
35575,46,21,20,1
12532,71,30,206,3
30227,46,20,206,3
4728,46,22,170,2
25215,19,8,110,3
11739,67,1,14,3
9102,67,21,253,3
17510,46,15,174,3
16569,8,18,16,3
15766,55,23,181,2
10961,67,26,187,2
5164,60,15,176,3
38455,46,30,39,3
4843,43,30,25,3
47194,42,11,49,4
44154,46,14,123,3
46139,67,10,141,3
15905,46,21,298,2
29230,67,25,161,3
46048,2,2,240,3
19725,33,14,121,4
16627,63,25,251,3
988,67,4,104,3
32542,8,18,229,2
9886,14,16,47,3
26875,67,15,214,4
20816,9,14,123,3
24434,71,26,187,3
35214,67,15,189,4
20937,46,1,102,3
7407,67,18,41,2
32809,2,25,251,3
39527,67,4,114,2
19933,10,20,97,3
1462,55,18,63,3
1920,67,21,228,3
4533,53,26,1,3
9712,60,21,298,3
19013,48,1,35,3
5779,8,10,294,3
33914,67,20,140,3
39928,42,30,302,2
47507,42,23,179,2
36449,67,26,259,3
13319,46,8,95,3
12644,55,23,180,2
17438,67,17,242,3
1364,8,17,243,2
31794,8,8,95,3
18324,67,18,229,2
17182,46,2,6,3
32543,46,2,6,3
38808,11,7,48,2
9107,67,11,49,1
43307,42,23,181,2
30837,14,30,25,3
11939,63,5,44,3
11817,67,21,237,3
5485,67,8,95,3
32746,67,19,37,2
47148,46,6,256,4
34589,8,4,72,3
37024,1,18,260,2
37435,55,26,259,3
24759,2,8,110,3
26639,67,16,47,3
10187,8,18,229,3
47019,50,30,284,2
19083,2,15,79,2
32127,67,20,149,3
27152,14,30,25,3
35337,67,16,32,3
6489,8,18,156,3
15241,46,5,44,4
1245,2,8,127,2
26482,14,11,49,4
28039,67,12,83,3
42425,46,12,90,3
9307,55,1,22,3
18797,48,15,215,4
36701,46,15,206,3
10696,74,25,251,3
39451,52,21,282,3
11810,53,15,117,4
7480,67,24,34,3
47520,8,21,20,3
13332,10,15,215,3
32827,46,25,161,3
15258,67,15,191,2
47173,31,15,206,3
43436,46,8,95,3
26214,8,30,206,3
24666,67,15,195,3
41385,50,14,124,3
10198,67,11,279,3
25038,55,23,181,2
10610,67,5,206,3
13539,46,7,86,4
47039,60,15,215,1
23800,75,14,223,3
45106,75,14,121,3
5071,8,18,301,3
31501,2,25,160,3
28641,67,21,153,3
19416,46,20,206,3
40538,74,11,49,4
148,67,2,53,3
20406,67,18,229,3
30995,46,20,149,3
6059,46,25,164,3
37364,46,16,47,3
4866,46,22,81,3
42866,48,14,122,1
3705,46,11,165,3
45380,46,2,6,3
13644,46,18,78,3
46852,28,8,219,2
47179,1,18,89,3
34018,55,23,179,3
34200,46,21,298,2
9670,67,18,260,3
40879,74,15,198,3
38139,46,19,293,2
36981,14,15,215,2
29973,46,4,60,3
17882,46,18,229,2
38961,67,7,8,2
42679,67,18,301,2
25601,14,20,233,3
16435,31,14,123,3
34565,19,27,206,2
23201,14,16,12,2
38491,14,30,126,3
46947,46,21,237,2
42560,46,21,298,3
223,14,21,111,3
43776,80,15,175,3
14536,52,16,12,4
47135,46,2,6,3
20442,67,15,156,3
26345,46,17,134,3
35502,19,2,6,4
43485,14,30,206,1
47820,75,12,50,3
21482,55,22,170,4
9697,67,19,51,3
7623,46,18,63,3
1574,50,2,53,3
45381,67,30,46,2
24792,67,16,47,3
40104,42,2,6,2
2157,14,18,16,3
47631,67,19,51,3
11205,42,23,178,3
3192,14,15,204,3
3923,1,18,78,2
45271,67,8,110,2
33628,67,30,52,4
9260,14,9,15,3
10911,31,11,275,4
12571,31,15,117,4
21180,8,19,51,3
10624,67,8,232,3
21123,67,8,66,3
37627,46,11,277,3
46346,67,15,206,2
37985,46,21,111,3
4444,67,27,238,3
838,23,22,156,3
603,46,18,286,3
17608,67,1,274,2
10449,8,25,164,3
42311,46,15,77,4
34432,14,17,64,2
36580,56,30,284,3
1300,46,11,276,2
41186,67,1,40,3
2432,67,16,156,3
6539,52,15,174,3
24374,46,8,66,3
6684,14,30,107,3
19145,71,6,73,2
43221,55,23,182,3
46724,55,1,274,3
12872,1,14,121,3
2970,42,30,206,3
26659,14,9,157,3
30979,55,26,259,4
35290,46,21,253,3
15335,14,24,247,3
28204,46,18,76,2
3633,67,2,6,3
34969,14,12,273,3
15320,67,21,253,3
31753,67,18,16,3
31031,55,5,118,3
23159,67,18,156,3
22512,46,11,277,3
1568,31,15,234,3
47242,11,4,54,3
32557,46,14,123,3
10907,55,15,192,4
13981,46,20,233,3
39158,19,21,132,3
18186,67,18,128,3
4768,67,15,198,3
27117,46,21,216,1
29111,67,14,124,3
10688,67,15,77,3
33334,67,22,227,3
25802,46,18,76,2
4593,48,21,253,3
32633,67,15,189,3
45558,46,8,232,3
9033,67,22,227,3
8827,46,22,170,3
32123,14,15,175,3
15116,46,21,298,3
204,8,18,41,3
16256,67,16,32,4
12284,21,27,94,3
10014,8,30,39,3
15542,67,4,60,3
31859,31,11,277,4
39312,2,15,215,4
29536,56,23,179,1
42984,55,12,206,3
44043,67,22,235,2
6150,14,7,86,3
18448,67,1,14,3
21243,67,7,59,3
30661,55,18,78,2
6600,50,14,123,3
32652,9,30,107,3
11871,14,18,78,3
47757,2,30,107,2
35042,67,18,78,3
41122,35,8,110,2
21637,67,24,247,3
20766,46,21,237,3
41024,14,15,189,4
28028,14,15,214,3
24660,14,10,300,3
34569,8,25,161,3
17751,55,17,242,3
27275,8,18,78,2
23397,37,2,240,3
41891,8,14,85,3
12173,75,9,157,2
38206,55,15,189,2
15951,67,1,102,2
47535,8,16,130,4
32587,1,21,236,3
24207,71,13,296,3
15378,23,15,192,1
32773,11,15,176,3
8710,46,18,128,3
29391,75,18,78,3
34460,42,16,290,3
28120,8,18,78,3
23895,8,8,232,3
24233,75,18,128,3
11470,14,30,146,1
8808,46,16,290,3
6755,46,26,259,3
6487,19,26,1,3
3622,67,22,169,3
47073,14,15,215,3
39803,55,7,48,3
25420,8,21,153,3
30079,46,30,107,3
6568,8,1,2,3
10698,48,25,206,3
570,8,12,83,3
2318,46,4,206,3
47655,67,16,156,3
23302,8,1,102,2
42253,8,20,149,3
14049,75,30,84,3
26690,80,17,64,3
27885,55,18,229,3
11699,67,15,264,3
34462,46,11,49,4
25991,14,18,128,3
22531,57,16,32,1
5160,46,16,47,3
23630,55,23,156,3
25444,14,2,6,2
30785,31,26,259,3
43790,67,18,229,3
4756,71,30,284,3
38277,13,1,102,3
18465,18,15,198,2
20748,8,4,54,3
2130,46,2,53,3
12538,14,1,22,3
14915,67,18,286,3
41909,30,30,25,1
47068,46,24,247,3
19673,46,20,149,3
23744,56,8,232,3
39546,46,16,290,3
25665,2,26,259,3
34331,1,2,6,2
7494,46,18,301,2
44799,1,25,164,3
23251,67,18,229,3
430,8,17,242,3
24733,63,22,142,2
797,67,16,156,3
16484,8,8,271,3
26762,38,19,37,3
27612,46,1,211,4
38314,14,1,40,3
8246,8,18,286,2
21879,14,14,124,2
12492,1,7,206,3
3042,55,18,41,2
23350,67,17,199,3
8571,67,30,261,3
4066,50,30,25,1
45809,67,11,49,2
36506,67,1,272,3
28956,67,7,8,1
46618,14,25,164,3
21503,2,8,206,2
22825,32,30,84,3
41922,8,21,253,3
16110,46,8,232,3
21376,55,11,206,2
26313,67,2,240,3
47481,67,4,60,3
27128,30,23,179,3
4502,40,16,47,1
39698,67,22,80,3
36186,8,8,271,3
15409,40,15,214,4
28281,71,8,206,3
27014,14,11,275,4
20683,33,6,73,1
33619,50,18,78,3
47347,46,11,277,4
11906,46,21,253,3
12161,14,1,211,4
29088,63,26,259,3
18427,67,8,238,3
1736,67,4,72,2
45359,46,21,228,3
26311,67,17,242,3
10244,57,15,117,2
42039,22,23,180,3
25429,8,30,39,3
41760,46,27,145,3
26182,50,11,275,3
4208,46,6,73,3
30984,67,2,240,3
45477,61,30,146,1
9046,67,21,20,2
33423,67,7,8,1
9748,11,7,8,3
29080,55,7,8,3
29670,67,26,1,3
40439,8,22,80,3
34787,8,18,286,2
4375,19,1,103,3
7073,46,30,25,3
15778,46,17,64,3
29766,51,15,189,4
16707,50,15,198,2
22252,46,18,286,2
18246,1,18,286,2
22482,67,16,156,3
27632,14,18,63,3
21099,67,21,228,3
12264,69,26,258,3
2,46,15,77,3
21863,67,15,156,3
11831,46,27,109,3
35985,55,7,8,2
4503,67,18,206,3
24449,31,21,237,3
2368,67,15,188,3
32984,55,15,174,3
47560,8,2,6,2
13373,46,18,128,2
7820,30,2,6,3
33003,2,14,122,3
37109,46,22,81,3
35508,55,23,179,2
19751,46,18,89,3
8780,67,15,213,3
40413,67,1,167,2
14663,8,18,78,3
1392,55,8,66,3
2272,14,8,110,3
32401,8,18,89,3
13266,46,15,234,4
8420,46,21,253,3
18165,46,30,107,3
8262,75,10,141,3
3796,46,22,170,3
2813,52,17,64,3
10766,46,16,156,3
16525,46,16,115,1
38555,46,29,56,1
27607,67,4,104,3
12615,35,14,122,3
2491,75,2,207,3
28392,46,8,271,3
36804,14,21,20,2
12468,55,11,277,2
856,46,29,156,3
30861,46,21,298,4
19208,46,8,110,3
36493,46,1,35,3
5693,14,30,84,3
34986,14,30,302,1
18743,15,21,26,3
6674,8,1,156,3
4699,67,26,156,3
26220,67,30,284,3
20160,46,10,18,2
35471,46,25,251,1
16285,67,8,232,2
47804,50,15,214,2
24593,67,30,284,3
13292,46,8,232,3
1292,1,16,47,1
16022,67,15,254,3
39396,18,15,214,3
26,67,25,251,1
14975,46,15,249,3
42384,71,30,302,3
18153,8,2,65,3
30858,67,8,232,3
28184,67,11,163,4
9663,11,11,275,3
26828,67,10,141,3
31715,8,2,65,3
26803,67,19,206,2
22021,14,15,194,3
28082,8,21,20,3
33912,67,30,25,3
26057,67,11,206,3
33530,43,6,73,3
5515,67,30,284,3
28980,14,7,8,1
17556,46,21,20,1
32323,79,30,25,3
29207,14,7,86,3
4494,46,15,77,3
16003,8,26,156,4
9252,67,15,189,3
15107,67,30,84,3
2250,2,15,254,3
17037,2,11,267,3
7882,67,21,298,3
27465,67,24,58,3
15486,67,21,71,3
7052,60,15,189,3
11382,46,24,247,3
15113,46,15,175,3
18048,67,1,103,3
925,46,10,147,3
1646,66,16,47,1
20411,55,17,199,2
20872,14,18,229,2
13750,14,7,59,3
4749,18,23,179,3
11428,2,30,25,3
10692,67,18,41,2
11425,67,26,187,3
9297,18,16,47,3
9506,31,6,74,2
39482,8,26,259,3
26467,67,24,34,3
22603,60,16,144,1
28301,46,15,215,3
45912,67,18,87,1
43596,8,12,38,3
9787,14,26,259,3
18626,55,23,202,3
25697,67,2,75,3
37952,67,20,206,3
10829,14,17,243,2
41373,55,21,206,2
3351,8,19,293,3
41541,14,30,146,1
19479,46,15,188,2
29133,46,2,6,3
29045,8,11,163,2
23199,8,21,71,3
35559,46,22,156,3
18704,39,2,6,2
3492,31,4,1,3
2149,67,30,284,3
21045,71,21,298,1
37635,8,18,76,3
45636,67,1,22,3
8640,8,17,242,3
5686,67,14,124,2
36819,67,26,187,3
31119,44,11,305,4
3074,74,30,84,3
8203,8,21,238,3
17077,14,16,156,1
23217,67,10,300,2
35838,14,30,146,2
4192,46,25,43,3
17633,46,16,47,3
12917,67,30,107,3
42752,67,1,21,3
3921,67,21,298,2
5033,67,20,233,3
1833,14,16,156,3
24248,11,18,87,3
10270,67,4,60,3
21563,46,2,240,3
40393,77,15,79,3
35515,42,23,206,3
6357,4,30,25,3
46809,2,26,156,3
44447,67,10,18,3
12001,46,10,147,2
30274,57,16,297,1
22505,46,15,192,3
18606,10,12,156,3
32111,67,10,147,3
23631,46,6,73,3
26300,53,21,253,3
1526,1,16,47,3
36590,55,26,156,2
7636,63,15,215,3
39078,19,16,130,3
40441,67,24,58,2
22216,30,11,49,3
3660,67,17,242,3
12759,67,19,37,3
18361,52,16,130,1
43395,46,14,122,2
26637,1,15,215,3
31000,67,18,78,2
27597,50,30,146,2
42661,46,22,96,1
34566,75,4,14,3
3126,15,7,133,3
23548,50,18,41,2
41956,67,19,51,3
18760,55,25,164,3
19267,67,11,279,3
7061,14,7,8,3
9149,67,30,146,3
43962,46,18,78,3
33968,50,15,215,3
1791,46,12,231,3
42034,74,2,6,2
3560,8,26,206,3
31110,1,16,287,1
36326,8,21,298,3
40924,8,18,283,3
46217,46,9,15,2
689,67,4,14,2
4964,8,18,88,3
41215,46,18,76,2
8308,46,21,298,3
941,8,30,107,3
32101,46,11,305,3
13188,67,16,112,3
36270,1,12,83,3
23819,66,15,215,2
2980,67,3,173,3
45680,46,21,239,3
17036,67,18,78,3
15896,31,6,73,3
37793,50,14,124,3
35836,67,21,111,3
7997,46,25,177,1
25725,67,30,284,3
20358,67,22,142,3
11445,67,18,63,3
24186,67,26,258,3
20934,46,12,83,2
18928,67,17,242,3
20830,8,12,50,3
26161,46,30,155,3
20104,46,21,153,3
30206,50,30,107,3
5060,46,22,80,3
5044,67,21,237,2
6221,46,15,188,1
3381,52,7,59,3
43825,66,30,116,3
45432,46,17,242,3
39983,66,15,189,1
40572,46,21,253,3
40224,67,1,102,3
36884,35,13,129,3
42046,75,2,6,2
6761,7,7,59,3
2647,67,26,14,3
23129,67,1,102,3
36529,46,2,6,3
34078,40,15,215,3
12998,67,25,177,1
28924,19,30,116,2
22372,55,18,186,2
18795,35,1,291,3
1680,75,18,88,3
2086,35,17,199,3
33029,67,14,122,3
34345,55,30,302,3
5407,46,15,77,4
38828,67,12,38,3
43144,67,1,21,2
14859,65,21,20,2
34376,67,4,14,3
9692,75,18,41,3
40302,19,12,50,3
36137,67,15,174,1
35812,67,20,62,3
32923,46,14,122,3
25722,67,22,80,2
13929,67,30,42,4
40080,46,4,54,3
4423,55,11,49,3
8377,14,26,156,3
7873,46,30,146,3
36595,55,14,124,3
39826,67,16,112,3
8585,8,18,229,3
47457,48,15,198,4
15680,55,15,188,1
32049,67,3,143,3
46695,81,25,251,4
1585,8,1,3,2
6800,46,16,287,1
10637,67,10,141,3
23596,46,14,122,3
31016,55,18,78,2
36999,14,18,206,2
47571,67,19,156,3
5524,67,30,107,3
1309,8,6,74,3
19042,48,25,251,1
8526,46,26,259,3
23102,67,21,71,3
30590,80,30,25,3
30701,2,23,14,3
17087,75,16,47,3
40161,67,24,34,2
33032,55,18,186,3
13906,6,30,155,3
17434,14,20,149,3
4853,67,18,286,2
34831,46,18,89,3
20669,50,16,32,1
11213,67,8,232,3
25294,1,25,251,1
3373,67,15,214,4
42050,13,24,247,3
43717,31,16,144,4
27824,7,18,229,2
28694,14,21,298,1
12375,8,30,39,3
34814,8,30,146,2
11961,42,2,6,3
7615,46,12,206,2
34517,14,16,297,1
14833,8,20,67,3
46585,46,15,215,1
10071,21,7,8,1
9063,8,8,156,3
8132,67,15,117,3
22903,46,18,89,2
35523,67,22,227,3
18841,46,30,261,3
17907,67,6,73,3
27241,8,8,66,3
1822,5,11,206,2
6155,27,26,259,1
10882,14,7,48,4
33756,67,15,189,3
22380,66,16,144,1
30159,55,23,181,3
4873,46,18,286,3
24025,14,16,156,3
27817,46,18,229,3
34315,67,2,207,3
2851,67,2,6,3
32165,1,1,102,2
13815,8,26,1,3
41919,67,9,157,2
7027,46,15,174,4
47531,46,17,242,3
6414,67,1,40,3
16114,46,25,164,3
36540,50,26,156,3
18754,67,1,3,2
30621,46,11,49,1
17260,67,30,284,3
8622,67,18,76,2
46195,55,14,124,2
47445,2,21,71,2
33187,75,18,260,2
8693,2,14,221,3
11128,55,8,95,3
6480,55,15,77,3
14533,67,26,1,3
9701,46,30,284,3
